customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-15177,Male,0,Yes,Yes,3,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),106.11,328.97,Yes
CUST-15178,Male,0,Yes,No,12,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,93.72,1166.64,Yes
CUST-15179,Female,1,Yes,No,0,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,89.88,,No
CUST-15180,Male,0,No,No,54,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,79.93,4332.1,No
CUST-15181,Female,0,Yes,Yes,16,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,107.35,1784.87,Yes
CUST-15182,Male,0,No,No,1,Yes,No,Yes,No,One year,Yes,Electronic check,33.69,30.93,No
CUST-15183,Male,0,Yes,No,15,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),32.2,491.59,No
CUST-15184,Male,0,Yes,No,3,Yes,DSL,Yes,Yes,One year,No,Credit card (automatic),54.56,165.3,No
CUST-15185,Female,0,No,No,1,Yes,DSL,No,No internet service,One year,Yes,Credit card (automatic),27.81,28.75,No
CUST-15186,Male,1,No,Yes,7,Yes,No,No,Yes,Two year,No,Electronic check,22.39,148.81,No
CUST-15187,Male,0,Yes,Yes,22,No,DSL,Yes,No,Two year,No,Bank transfer (automatic),61.92,1351.89,No
CUST-15188,Male,1,Yes,No,45,Yes,Fiber optic,Yes,Yes,Two year,No,Mailed check,76.02,3486.66,No
CUST-15189,Female,0,No,No,0,Yes,Fiber optic,No,No,One year,No,Mailed check,78.24,,No
CUST-15190,Female,0,No,No,26,Yes,DSL,No internet service,No,One year,No,Bank transfer (automatic),51.26,1325.01,No
CUST-15191,Male,0,No,Yes,15,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),36.75,560.35,No
CUST-15192,Male,0,No,Yes,14,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),96.04,1211.39,No
CUST-15193,Female,0,No,No,12,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),66.26,748.32,No
CUST-15194,Female,0,Yes,No,7,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,23.88,168.56,No
CUST-15195,Male,0,No,No,7,Yes,DSL,No internet service,No,One year,Yes,Electronic check,60.25,394.57,No
CUST-15196,Female,0,Yes,No,46,Yes,DSL,Yes,No,Two year,No,Electronic check,54.06,2281.42,No
CUST-15197,Female,0,Yes,No,33,Yes,DSL,No,No internet service,Two year,No,Mailed check,52.05,1784.37,No
CUST-15198,Female,0,Yes,No,2,Yes,DSL,No,No internet service,One year,No,Credit card (automatic),60.84,112.09,No
CUST-15199,Female,0,No,No,37,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),110.23,4086.84,No
CUST-15200,Female,0,Yes,No,24,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.44,756.88,No
CUST-15201,Female,0,Yes,No,72,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,85.92,6406.24,Yes
CUST-15202,Male,0,Yes,No,28,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,1478.48,Yes
CUST-15203,Male,0,Yes,Yes,35,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.1,1031.19,No
CUST-15204,Female,0,Yes,No,27,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,92.53,2604.6,No
CUST-15205,Female,0,Yes,Yes,72,Yes,DSL,No internet service,Yes,Two year,Yes,Bank transfer (automatic),61.96,4221.51,No
CUST-15206,Male,0,No,No,36,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,111.78,3902.68,No
CUST-15207,Male,0,No,No,25,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),63.9,1488.76,Yes
CUST-15208,Male,1,Yes,No,37,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,104.99,3640.44,Yes
CUST-15209,Female,0,Yes,No,10,Yes,No,No,No,Month-to-month,No,Electronic check,35.49,344.26,No
CUST-15210,Male,0,Yes,No,26,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,49.97,1192.73,No
CUST-15211,Female,0,Yes,No,40,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,59.86,2306.26,No
CUST-15212,Male,1,Yes,Yes,19,Yes,DSL,No,No,Two year,No,Electronic check,48.34,889.53,No
CUST-15213,Female,1,Yes,Yes,38,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),19.79,743.94,No
CUST-15214,Female,0,No,No,12,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,80.46,977.3,Yes
CUST-15215,Female,0,Yes,Yes,17,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.11,1229.72,No
CUST-15216,Male,0,Yes,Yes,8,Yes,No,Yes,Yes,Two year,No,Mailed check,24.72,202.21,No
CUST-15217,Female,0,No,Yes,59,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,77.43,4640.0,No
CUST-15218,Male,1,No,No,63,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.39,2641.43,Yes
CUST-15219,Female,0,Yes,No,57,No,Fiber optic,Yes,No internet service,One year,No,Electronic check,85.89,4754.1,Yes
CUST-15220,Female,0,No,No,15,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),98.42,1377.95,Yes
CUST-15221,Male,0,Yes,No,46,Yes,No,No internet service,No,One year,No,Electronic check,27.41,1321.51,No
CUST-15222,Female,0,No,No,7,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,54.35,366.49,No
CUST-15223,Female,1,Yes,No,6,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,98.97,550.11,Yes
CUST-15224,Male,0,Yes,No,7,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),75.95,506.21,No
CUST-15225,Male,0,No,No,6,Yes,DSL,Yes,Yes,Two year,No,Credit card (automatic),67.49,413.19,No
CUST-15226,Male,0,No,No,44,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),56.21,2388.32,No
CUST-15227,Male,0,No,No,39,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.24,3854.46,No
CUST-15228,Male,0,No,Yes,21,Yes,No,No,No,Two year,Yes,Credit card (automatic),21.43,427.1,No
CUST-15229,Female,0,No,No,6,Yes,Fiber optic,No internet service,No,Two year,No,Credit card (automatic),87.76,550.69,No
CUST-15230,Male,1,No,No,33,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,90.14,2995.09,Yes
CUST-15231,Female,0,No,No,14,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.11,774.78,Yes
CUST-15232,Male,0,No,No,23,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),85.26,1936.75,No
CUST-15233,Male,0,No,No,19,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),59.48,1110.98,No
CUST-15234,Male,1,No,Yes,39,No,No,Yes,No,Month-to-month,No,Electronic check,21.97,884.78,No
CUST-15235,Male,0,No,No,55,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,53.37,2861.15,No
CUST-15236,Female,1,No,Yes,27,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,62.23,1699.31,No
CUST-15237,Male,0,Yes,No,21,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,29.01,604.45,No
CUST-15238,Female,0,No,No,7,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,70.3,464.59,Yes
CUST-15239,Female,0,No,No,4,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.01,259.96,No
CUST-15240,Male,1,Yes,No,37,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.98,1840.45,No
CUST-15241,Male,0,No,No,20,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,61.92,1138.82,Yes
CUST-15242,Female,0,No,Yes,1,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),78.0,79.22,Yes
CUST-15243,Male,0,Yes,No,1,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,71.12,68.55,No
CUST-15244,Male,0,No,No,68,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.3,2520.91,No
CUST-15245,Female,0,No,No,8,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,65.26,527.37,No
CUST-15246,Male,1,Yes,No,20,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,88.07,1687.29,No
CUST-15247,Male,0,Yes,Yes,8,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,70.88,556.53,No
CUST-15248,Male,1,Yes,No,11,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),100.63,1049.99,No
CUST-15249,Female,0,No,No,72,Yes,Fiber optic,No,No,Two year,No,Electronic check,82.89,5510.46,No
CUST-15250,Male,0,No,Yes,3,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,25.17,74.34,No
CUST-15251,Male,0,Yes,No,4,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,96.54,392.85,Yes
CUST-15252,Male,0,Yes,No,24,Yes,No,No,No,Two year,Yes,Electronic check,18.0,405.82,No
CUST-15253,Female,0,Yes,Yes,2,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),19.09,36.32,No
CUST-15254,Male,0,No,No,72,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.06,3985.8,No
CUST-15255,Male,0,Yes,Yes,9,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),116.07,1044.47,Yes
CUST-15256,Female,0,Yes,No,20,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,56.65,1054.67,No
CUST-15257,Male,0,No,Yes,5,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.04,449.36,Yes
CUST-15258,Male,0,No,No,72,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,63.71,4705.16,Yes
CUST-15259,Male,0,Yes,No,9,No,DSL,No internet service,No,Month-to-month,No,Credit card (automatic),59.71,521.44,Yes
CUST-15260,Male,0,Yes,No,2,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,102.66,193.65,Yes
CUST-15261,Male,0,Yes,Yes,12,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,73.27,817.33,No
CUST-15262,Female,0,Yes,No,15,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,51.39,807.51,No
CUST-15263,Male,0,Yes,No,14,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,100.99,1309.12,Yes
CUST-15264,Male,0,Yes,No,28,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,77.03,2051.42,No
CUST-15265,Male,0,Yes,No,22,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card (automatic),65.55,1368.7,Yes
CUST-15266,Female,1,Yes,Yes,11,Yes,Fiber optic,No,No,Two year,No,Mailed check,81.72,874.43,No
CUST-15267,Male,0,No,No,3,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,82.15,252.79,No
CUST-15268,Male,0,Yes,Yes,5,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,49.13,257.21,No
CUST-15269,Male,0,Yes,No,14,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,66.92,975.24,No
CUST-15270,Female,0,Yes,Yes,52,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),30.3,1562.36,No
CUST-15271,Male,0,Yes,Yes,60,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer (automatic),74.83,4639.47,No
CUST-15272,Female,0,Yes,No,22,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.28,1935.17,No
CUST-15273,Female,0,Yes,Yes,5,Yes,DSL,No,Yes,Two year,Yes,Credit card (automatic),47.48,219.84,No
CUST-15274,Female,0,Yes,No,37,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.15,993.59,No
CUST-15275,Female,0,Yes,No,24,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),77.63,1890.42,No
CUST-15276,Female,1,No,No,21,Yes,DSL,Yes,No,Two year,No,Mailed check,75.52,1594.63,No
CUST-15277,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,106.19,982.13,Yes
CUST-15278,Female,0,No,No,26,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,75.61,1905.09,No
CUST-15279,Male,0,Yes,No,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.75,317.0,Yes
CUST-15280,Female,0,No,Yes,20,Yes,DSL,No,No,Two year,Yes,Mailed check,54.07,1121.45,No
CUST-15281,Male,1,Yes,No,29,No,DSL,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),62.8,1863.89,No
CUST-15282,Female,0,No,No,15,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,89.05,1315.24,Yes
CUST-15283,Male,1,Yes,Yes,11,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,102.32,1019.36,No
CUST-15284,Female,1,Yes,No,61,Yes,DSL,No,No,Month-to-month,No,Mailed check,61.64,3828.59,No
CUST-15285,Female,0,No,No,16,Yes,DSL,No,No,One year,Yes,Credit card (automatic),62.82,1019.58,No
CUST-15286,Female,1,Yes,No,29,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,72.07,2091.78,No
CUST-15287,Male,0,Yes,No,14,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.97,495.34,Yes
CUST-15288,Male,0,Yes,Yes,0,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.56,,No
CUST-15289,Female,0,Yes,Yes,11,Yes,No,Yes,No,Month-to-month,No,Mailed check,24.05,242.77,Yes
CUST-15290,Male,0,Yes,No,9,Yes,Fiber optic,No,No internet service,Two year,No,Bank transfer (automatic),106.36,864.27,No
CUST-15291,Male,0,Yes,Yes,3,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,75.94,223.0,Yes
CUST-15292,Female,0,Yes,No,2,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),35.25,65.71,No
CUST-15293,Male,0,No,No,5,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,89.18,459.2,No
CUST-15294,Male,0,No,No,26,No,DSL,No,No,Month-to-month,Yes,Mailed check,54.48,1363.69,No
CUST-15295,Male,0,No,No,44,No,DSL,No,No,Month-to-month,No,Credit card (automatic),41.05,1783.79,Yes
CUST-15296,Female,1,Yes,No,11,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,93.29,1030.47,Yes
CUST-15297,Male,0,Yes,No,44,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),18.0,812.36,Yes
CUST-15298,Male,0,Yes,No,15,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),20.84,301.03,No
CUST-15299,Male,0,Yes,No,6,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),65.39,396.9,No
CUST-15300,Male,0,No,Yes,20,No,No,No internet service,No,Month-to-month,No,Electronic check,25.07,460.23,No
CUST-15301,Female,0,Yes,Yes,28,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.94,1949.0,Yes
CUST-15302,Male,0,Yes,No,5,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,100.89,521.3,No
CUST-15303,Male,0,Yes,No,29,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,96.1,2731.52,Yes
CUST-15304,Female,0,No,No,67,Yes,No,No,No,Two year,No,Electronic check,25.83,1693.59,No
CUST-15305,Male,1,Yes,No,6,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),73.63,438.74,Yes
CUST-15306,Female,0,No,Yes,19,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.62,1907.21,No
CUST-15307,Female,1,Yes,No,52,Yes,No,No,Yes,Month-to-month,No,Mailed check,34.55,1782.13,No
CUST-15308,Male,0,No,Yes,38,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),22.48,779.72,No
CUST-15309,Male,0,Yes,No,23,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),85.92,1924.31,No
CUST-15310,Female,0,Yes,No,68,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.63,1614.18,No
CUST-15311,Female,0,Yes,No,24,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),21.26,500.8,No
CUST-15312,Female,0,No,No,33,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,93.83,3195.38,Yes
CUST-15313,Male,0,No,No,12,Yes,DSL,No,No,One year,Yes,Mailed check,92.97,1118.18,Yes
CUST-15314,Female,0,No,No,0,Yes,DSL,No,Yes,One year,No,Mailed check,42.8,,No
CUST-15315,Male,0,Yes,No,72,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,67.82,4423.1,No
CUST-15316,Male,0,No,No,49,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),85.46,4125.9,Yes
CUST-15317,Male,0,No,No,11,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,77.06,833.25,Yes
CUST-15318,Male,1,Yes,No,72,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),90.52,6306.14,Yes
CUST-15319,Female,0,Yes,Yes,0,Yes,Fiber optic,Yes,No,One year,No,Mailed check,93.48,,Yes
CUST-15320,Female,0,Yes,No,64,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,83.81,5385.65,No
CUST-15321,Female,0,Yes,Yes,27,No,Fiber optic,No,No,Month-to-month,No,Electronic check,69.48,1734.94,No
CUST-15322,Female,0,No,No,1,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,97.52,98.63,Yes
CUST-15323,Female,0,Yes,No,6,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),29.22,167.78,No
CUST-15324,Female,0,No,No,1,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),68.16,62.51,Yes
CUST-15325,Female,0,Yes,No,1,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),39.13,40.71,No
CUST-15326,Female,0,Yes,Yes,19,Yes,DSL,No,No internet service,Two year,Yes,Bank transfer (automatic),55.31,1037.18,No
CUST-15327,Male,0,Yes,No,48,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,22.1,1056.03,No
CUST-15328,Female,0,Yes,Yes,6,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,74.04,429.1,Yes
CUST-15329,Male,1,No,Yes,20,Yes,No,No,No,One year,Yes,Electronic check,41.35,817.49,No
CUST-15330,Female,0,Yes,No,37,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,605.13,No
CUST-15331,Male,1,Yes,No,39,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),67.32,2384.43,No
CUST-15332,Male,0,Yes,No,4,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.75,317.54,Yes
CUST-15333,Female,0,No,Yes,21,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),61.16,1269.44,Yes
CUST-15334,Male,0,No,No,29,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,100.86,2872.77,Yes
CUST-15335,Female,1,No,Yes,28,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,29.27,820.97,Yes
CUST-15336,Male,0,No,No,28,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),78.89,2162.11,No
CUST-15337,Male,0,No,No,41,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,64.87,2791.15,No
CUST-15338,Male,0,No,Yes,55,Yes,Fiber optic,No,No,One year,Yes,Electronic check,74.78,3789.01,No
CUST-15339,Female,1,No,Yes,13,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,78.99,1044.36,No
CUST-15340,Male,0,No,Yes,7,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,58.81,394.71,Yes
CUST-15341,Female,0,No,No,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),71.06,274.18,No
CUST-15342,Female,0,No,Yes,14,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer (automatic),57.95,742.4,No
CUST-15343,Male,0,No,No,8,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,81.79,621.81,No
CUST-15344,Female,0,Yes,No,10,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,39.15,367.47,No
CUST-15345,Female,0,No,No,58,Yes,No,No,Yes,Two year,Yes,Mailed check,36.81,2156.2,No
CUST-15346,Female,0,Yes,No,26,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,80.14,1967.93,No
CUST-15347,Female,0,No,No,51,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,76.74,3531.76,No
CUST-15348,Female,1,No,No,9,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),63.93,555.0,No
CUST-15349,Male,1,Yes,Yes,0,Yes,No,No,No,Two year,No,Bank transfer (automatic),32.92,,No
CUST-15350,Female,0,Yes,Yes,0,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),81.61,,No
CUST-15351,Male,0,No,Yes,23,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),71.07,1501.18,No
CUST-15352,Male,0,Yes,Yes,44,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,56.86,2604.77,No
CUST-15353,Female,0,No,No,63,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),19.81,1284.61,No
CUST-15354,Male,0,No,Yes,33,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),18.0,553.13,No
CUST-15355,Female,0,No,No,70,No,No,No internet service,Yes,One year,Yes,Electronic check,20.89,1377.0,No
CUST-15356,Female,0,Yes,No,10,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,82.68,835.75,Yes
CUST-15357,Female,0,No,No,28,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,67.29,1963.61,No
CUST-15358,Female,0,No,No,15,Yes,No,Yes,No,One year,Yes,Electronic check,43.94,678.74,No
CUST-15359,Female,0,Yes,Yes,26,No,Fiber optic,No internet service,No,One year,Yes,Electronic check,65.77,1609.3,Yes
CUST-15360,Female,0,No,No,10,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),73.1,678.8,Yes
CUST-15361,Female,0,No,No,1,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),73.36,66.87,No
CUST-15362,Female,0,No,No,9,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),91.32,764.27,No
CUST-15363,Female,0,Yes,No,29,Yes,DSL,No internet service,No,Month-to-month,No,Credit card (automatic),68.3,1902.12,No
CUST-15364,Female,1,Yes,No,5,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,543.36,Yes
CUST-15365,Female,0,Yes,No,44,Yes,DSL,No,No,One year,Yes,Electronic check,62.35,2866.0,No
CUST-15366,Female,1,Yes,Yes,16,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),57.69,901.47,No
CUST-15367,Female,0,No,No,41,Yes,DSL,No,Yes,Two year,No,Electronic check,60.95,2578.07,Yes
CUST-15368,Female,0,No,Yes,48,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,92.43,4496.28,No
CUST-15369,Female,0,Yes,No,7,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer (automatic),97.01,703.51,Yes
CUST-15370,Male,1,Yes,Yes,12,Yes,DSL,No internet service,No,Two year,No,Credit card (automatic),55.91,680.72,No
CUST-15371,Male,0,Yes,No,29,Yes,Fiber optic,Yes,No internet service,One year,No,Bank transfer (automatic),115.19,3249.44,No
CUST-15372,Female,0,Yes,Yes,72,Yes,No,No internet service,No,One year,Yes,Electronic check,18.0,1273.51,No
CUST-15373,Male,0,No,No,33,Yes,DSL,No,No internet service,One year,No,Mailed check,41.89,1421.57,No
CUST-15374,Female,0,Yes,No,54,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,77.75,4374.94,No
CUST-15375,Female,0,Yes,No,20,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,62.56,1173.64,No
CUST-15376,Male,0,No,No,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.06,312.03,Yes
CUST-15377,Male,0,Yes,No,72,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.16,1892.43,No
CUST-15378,Female,0,Yes,No,24,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),55.87,1245.48,No
CUST-15379,Male,0,Yes,No,72,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),21.58,1412.14,No
